,Year,Station Name,State,rain_sum
1093,2007,BREVES ,PA,2586.4
1094,2007,CACERES ,MT,1283.2000000000005
1095,2007,CAMETA ,PA,2403.3000000000006
1096,2007,CANARANA ,MT,1645.2
1097,2007,CARACARAI ,RR,2556.100000000001
1098,2007,CAROLINA ,MA,1448.5000000000005
1099,2007,CAXIAS ,MA,1198.5999999999997
1100,2007,CHAPADINHA ,MA,1543.5
1101,2007,COARI ,AM,2414.2000000000003
1102,2007,CODAJAS ,AM,2489.099999999999
1103,2007,COLINAS ,MA,1109.2000000000003
1104,2007,CONCEICAO DO ARAGUAIA ,PA,1335.4
1105,2007,CRUZEIRO DO SUL ,AC,2081.9999999999995
1106,2007,CUIABA ,MT,1604.0000000000002
1107,2007,DIAMANTINO ,MT,1999.4000000000003
1108,2007,EIRUNEPE ,AM,1288.0000000000016
1109,2007,FONTE BOA ,AM,2528.499999999999
1110,2007,GLEBA CELESTE ,MT,1939.5000000000002
1111,2007,IAUARETE ,AM,3649.2999999999975
1112,2007,IMPERATRIZ ,MA,1263.2
1113,2007,ITACOATIARA ,AM,2466.5999999999995
1114,2007,ITAITUBA ,PA,2238.8
1115,2007,LABREA ,AM,1981.2999999999997
1116,2007,MACAPA ,AP,2695.299999999999
1117,2007,MANAUS ,AM,2406.2
1118,2007,MANICORE ,AM,2136.2000000000007
1119,2007,MARABA ,PA,1334.9999999999998
1120,2007,MATUPA ,MT,2076.3999999999996
1121,2007,MONTE ALEGRE ,PA,1667.7
1122,2007,NOVA XAV  XAVANTINA  ,MT,957.1
1123,2007,OBIDOS ,PA,1756.9000000000005
1124,2007,PADRE RICARDO REMETTER ,MT,1116.3999999999994
1125,2007,PALMAS ,TO,1743.7000000000014
1126,2007,PARINTINS ,AM,2640.6999999999975
1127,2007,PEDRO AFONSO ,TO,1397.0000000000002
1128,2007,PEIXE ,TO,1168.1000000000004
1129,2007,PORTO DE MOZ ,PA,2063.1999999999994
1130,2007,PORTO NACIONAL ,TO,1268.3999999999999
1131,2007,POXOREO ,MT,1160.4000000000003
1132,2007,RIO BRANCO ,AC,1766.2
1133,2007,RONDONOPOLIS ,MT,1249.7999999999997
1134,2007,S G DA CACHOEIRA UAUPES  ,AM,2739.1999999999994
1135,2007,SAO FELIX DO XINGU ,PA,1840.100000000001
1136,2007,SAO JOSE DO RIO CLARO ,MT,1694.7999999999995
1137,2007,SAO LUIS ,MA,1899.000000000001
1138,2007,SOURE ,PA,1986.1000000000001
1139,2007,TAGUATINGA ,TO,877.5000000000002
1140,2007,TARAUACA ,AC,2570.8999999999974
1141,2007,TEFE ,AM,2327.5000000000005
1142,2007,TRACUATEUA ,PA,2479.3
1143,2007,TUCURUI ,PA,2144.5999999999985
1144,2007,TURIACU ,MA,2072.6000000000004
1145,2007,ZE DOCA ,MA,1631.7
1146,2008,ALTAMIRA ,PA,2478.199999999998
1147,2008,ALTO PARNAIBA ,MA,1267.4999999999995
1148,2008,ARAGUAINA ,TO,2084.5000000000005
1149,2008,BACABAL ,MA,2503.4
1150,2008,BALSAS ,MA,1493.3999999999999
1151,2008,BARCELOS ,AM,2710.1
1152,2008,BARRA DO CORDA ,MA,1192.0999999999992
1153,2008,BELEM ,PA,3339.6000000000013
1154,2008,BELTERRA ,PA,2405.8999999999983
1155,2008,BENJAMIN CONSTANT ,AM,2940.5999999999985
1156,2008,BOA VISTA ,RR,2063.7000000000007
1157,2008,BREVES ,PA,2293.000000000001
1158,2008,CACERES ,MT,1325.7999999999993
1159,2008,CAMETA ,PA,2645.299999999997
1160,2008,CANARANA ,MT,2029.3999999999999
1161,2008,CARACARAI ,RR,2134.5000000000023
1162,2008,CAROLINA ,MA,1686.4999999999998
1163,2008,CAXIAS ,MA,1918.2999999999988
1164,2008,CHAPADINHA ,MA,2299.699999999999
1165,2008,COARI ,AM,2182.7
1166,2008,CODAJAS ,AM,3081.199999999998
1167,2008,COLINAS ,MA,1309.8
1168,2008,CONCEICAO DO ARAGUAIA ,PA,1998.0000000000005
1169,2008,CRUZEIRO DO SUL ,AC,2506.800000000001
1170,2008,CUIABA ,MT,604.9
1171,2008,DIAMANTINO ,MT,1971.3999999999999
1172,2008,EIRUNEPE ,AM,2814.3999999999987
1173,2008,FONTE BOA ,AM,3052.2000000000003
1174,2008,GLEBA CELESTE ,MT,2129.2999999999997
1175,2008,IAUARETE ,AM,3111.9
1176,2008,IMPERATRIZ ,MA,1825.5000000000002
1177,2008,ITACOATIARA ,AM,3065.600000000001
1178,2008,ITAITUBA ,PA,2317.7999999999993
1179,2008,LABREA ,AM,2285.4999999999995
1180,2008,MACAPA ,AP,2353.3
1181,2008,MANAUS ,AM,3157.0999999999985
1182,2008,MANICORE ,AM,2692.9999999999986
1183,2008,MARABA ,PA,2200.4000000000005
1184,2008,MATUPA ,MT,2253.2000000000003
1185,2008,MONTE ALEGRE ,PA,1993.1999999999998
1186,2008,NOVA XAV  XAVANTINA  ,MT,1415.8000000000002
1187,2008,OBIDOS ,PA,2624.0999999999995
1188,2008,PADRE RICARDO REMETTER ,MT,1532.8999999999996
1189,2008,PALMAS ,TO,1710.3000000000002
1190,2008,PARINTINS ,AM,2693.600000000001
1191,2008,PEDRO AFONSO ,TO,2035.9999999999995
1192,2008,PEIXE ,TO,1568.8
1193,2008,PORTO DE MOZ ,PA,2465.3000000000015
1194,2008,PORTO NACIONAL ,TO,1742.6999999999996
1195,2008,POXOREO ,MT,1606.0000000000002
1196,2008,RIO BRANCO ,AC,1841.3999999999994
1197,2008,RONDONOPOLIS ,MT,1526.7000000000007
1198,2008,S G DA CACHOEIRA UAUPES  ,AM,3122.200000000001
1199,2008,SAO FELIX DO XINGU ,PA,2260.400000000001
1200,2008,SAO JOSE DO RIO CLARO ,MT,1485.9999999999989
1201,2008,SAO LUIS ,MA,2599.7999999999993
1202,2008,SOURE ,PA,2658.7999999999997
1203,2008,TAGUATINGA ,TO,1448.1
1204,2008,TARAUACA ,AC,2099.4000000000005
1205,2008,TEFE ,AM,2182.1999999999994
1206,2008,TRACUATEUA ,PA,2896.699999999999
1207,2008,TUCURUI ,PA,2559.7
1208,2008,TURIACU ,MA,2555.6999999999985
1209,2008,ZE DOCA ,MA,1807.9999999999998
1210,2009,ALTAMIRA ,PA,2624.199999999998
1211,2009,ALTO PARNAIBA ,MA,1848.0
1212,2009,ARAGUAINA ,TO,2238.5999999999995
1213,2009,BACABAL ,MA,2235.600000000001
1214,2009,BALSAS ,MA,1478.7
1215,2009,BARCELOS ,AM,2237.4999999999995
1216,2009,BARRA DO CORDA ,MA,1644.0000000000002
1217,2009,BELEM ,PA,3463.6000000000004
1218,2009,BELTERRA ,PA,2435.7
1219,2009,BENJAMIN CONSTANT ,AM,3217.899999999999
1220,2009,BOA VISTA ,RR,1226.0999999999997
1221,2009,BREVES ,PA,1847.700000000001
1222,2009,CACERES ,MT,1255.3999999999994
1223,2009,CAMETA ,PA,3043.8999999999996
1224,2009,CANARANA ,MT,2268.999999999999
1225,2009,CARACARAI ,RR,1661.100000000002
1226,2009,CAROLINA ,MA,2074.2999999999997
1227,2009,CAXIAS ,MA,2486.1999999999985
1228,2009,CHAPADINHA ,MA,2055.699999999999
1229,2009,COARI ,AM,2980.9999999999995
1230,2009,CODAJAS ,AM,3296.1999999999994
1231,2009,COLINAS ,MA,1742.3999999999999
1232,2009,CONCEICAO DO ARAGUAIA ,PA,2046.0000000000016
1233,2009,CRUZEIRO DO SUL ,AC,2387.800000000001
1234,2009,CUIABA ,MT,954.2000000000006
1235,2009,DIAMANTINO ,MT,2060.399999999999
1236,2009,EIRUNEPE ,AM,3116.2000000000003
1237,2009,FONTE BOA ,AM,2787.300000000002
1238,2009,GLEBA CELESTE ,MT,1597.1000000000001
1239,2009,IAUARETE ,AM,2772.5999999999995
1240,2009,IMPERATRIZ ,MA,1603.4999999999998
1241,2009,ITACOATIARA ,AM,2644.600000000001
1242,2009,ITAITUBA ,PA,2049.600000000001
1243,2009,LABREA ,AM,2056.0
1244,2009,MACAPA ,AP,2507.9999999999995
1245,2009,MANAUS ,AM,1958.500000000001
1246,2009,MANICORE ,AM,3230.6000000000004
1247,2009,MARABA ,PA,2092.799999999999
1248,2009,MATUPA ,MT,2078.200000000001
1249,2009,MONTE ALEGRE ,PA,2239.2000000000007
1250,2009,NOVA XAV  XAVANTINA  ,MT,1613.9999999999993
1251,2009,OBIDOS ,PA,1896.8000000000006
1252,2009,PADRE RICARDO REMETTER ,MT,1686.9000000000012
1253,2009,PALMAS ,TO,1921.3000000000009
1254,2009,PARINTINS ,AM,2529.8000000000015
1255,2009,PEDRO AFONSO ,TO,1698.9999999999998
1256,2009,PEIXE ,TO,1288.9999999999998
1257,2009,PORTO DE MOZ ,PA,2430.2999999999993
1258,2009,PORTO NACIONAL ,TO,1871.5999999999995
1259,2009,POXOREO ,MT,2086.7000000000007
1260,2009,RIO BRANCO ,AC,2253.0999999999995
1261,2009,RONDONOPOLIS ,MT,1442.500000000001
1262,2009,S G DA CACHOEIRA UAUPES  ,AM,2976.1000000000004
1263,2009,SAO FELIX DO XINGU ,PA,2377.499999999999
1264,2009,SAO JOSE DO RIO CLARO ,MT,1504.6999999999996
1265,2009,SAO LUIS ,MA,2847.7999999999984
1266,2009,SOURE ,PA,3878.9000000000005
1267,2009,TAGUATINGA ,TO,1750.3999999999999
1268,2009,TARAUACA ,AC,2472.9000000000015
1269,2009,TEFE ,AM,2765.499999999999
1270,2009,TRACUATEUA ,PA,3284.2999999999997
1271,2009,TUCURUI ,PA,2974.2000000000007
1272,2009,TURIACU ,MA,3203.4999999999986
1273,2009,ZE DOCA ,MA,2209.1000000000013
1274,2010,ALTAMIRA ,PA,1959.7
1275,2010,ALTO PARNAIBA ,MA,1129.4000000000003
1276,2010,ARAGUAINA ,TO,1533.6000000000001
1277,2010,BACABAL ,MA,1472.6000000000001
1278,2010,BALSAS ,MA,879.0999999999999
1279,2010,BARCELOS ,AM,2080.599999999999
1280,2010,BARRA DO CORDA ,MA,931.6000000000005
1281,2010,BELEM ,PA,3065.299999999999
1282,2010,BELTERRA ,PA,2023.1999999999978
1283,2010,BENJAMIN CONSTANT ,AM,2818.000000000002
1284,2010,BOA VISTA ,RR,2023.8000000000002
1285,2010,BREVES ,PA,2044.0000000000016
1286,2010,CACERES ,MT,1346.4999999999993
1287,2010,CAMETA ,PA,2341.6999999999994
1288,2010,CANARANA ,MT,1773.4
1289,2010,CARACARAI ,RR,2407.6000000000013
1290,2010,CAROLINA ,MA,1700.4999999999998
1291,2010,CAXIAS ,MA,1241.5000000000005
1292,2010,CHAPADINHA ,MA,1250.6000000000006
1293,2010,COARI ,AM,2191.9
1294,2010,CODAJAS ,AM,3223.4000000000005
1295,2010,COLINAS ,MA,1132.3000000000006
1296,2010,CONCEICAO DO ARAGUAIA ,PA,1576.6999999999996
1297,2010,CRUZEIRO DO SUL ,AC,1743.7000000000003
1298,2010,CUIABA ,MT,1596.4999999999993
1299,2010,DIAMANTINO ,MT,2002.3000000000002
1300,2010,EIRUNEPE ,AM,2723.0000000000005
1301,2010,FONTE BOA ,AM,2335.2000000000016
1302,2010,GLEBA CELESTE ,MT,1421.5999999999995
1303,2010,IAUARETE ,AM,2649.299999999999
1304,2010,IMPERATRIZ ,MA,1391.4
1305,2010,ITACOATIARA ,AM,1942.6000000000004
1306,2010,ITAITUBA ,PA,2169.199999999999
1307,2010,LABREA ,AM,1663.2000000000012
1308,2010,MACAPA ,AP,2415.5999999999995
1309,2010,MANAUS ,AM,2171.899999999999
1310,2010,MANICORE ,AM,2489.9999999999995
1311,2010,MARABA ,PA,1662.8999999999999
1312,2010,MATUPA ,MT,2269.300000000001
1313,2010,MONTE ALEGRE ,PA,1626.3999999999996
1314,2010,NOVA XAV  XAVANTINA  ,MT,1375.9999999999998
1315,2010,OBIDOS ,PA,2251.900000000002
1316,2010,PADRE RICARDO REMETTER ,MT,1080.1000000000001
1317,2010,PALMAS ,TO,1805.6000000000008
1318,2010,PARINTINS ,AM,2057.500000000001
1319,2010,PEDRO AFONSO ,TO,1617.2000000000007
1320,2010,PEIXE ,TO,1355.4000000000003
1321,2010,PORTO DE MOZ ,PA,2110.5999999999995
1322,2010,PORTO NACIONAL ,TO,1473.500000000001
1323,2010,POXOREO ,MT,1484.5999999999997
1324,2010,RIO BRANCO ,AC,1766.4
1325,2010,RONDONOPOLIS ,MT,1283.3
1326,2010,S G DA CACHOEIRA UAUPES  ,AM,2982.1999999999985
1327,2010,SAO FELIX DO XINGU ,PA,1236.3000000000004
1328,2010,SAO JOSE DO RIO CLARO ,MT,1631.3999999999994
1329,2010,SAO LUIS ,MA,1755.6000000000006
1330,2010,SOURE ,PA,2436.1
1331,2010,TAGUATINGA ,TO,1446.7
1332,2010,TARAUACA ,AC,1642.4999999999995
1333,2010,TEFE ,AM,2242.7000000000003
1334,2010,TRACUATEUA ,PA,1987.500000000001
1335,2010,TUCURUI ,PA,2222.2000000000007
1336,2010,TURIACU ,MA,2009.1999999999998
1337,2010,ZE DOCA ,MA,1463.6999999999994
1338,2011,ALTAMIRA ,PA,1927.4999999999998
1339,2011,ALTO PARNAIBA ,MA,1554.4999999999998
1340,2011,ARAGUAINA ,TO,1794.2999999999993
1341,2011,BACABAL ,MA,2162.0000000000014
1342,2011,BALSAS ,MA,1349.2000000000003
1343,2011,BARCELOS ,AM,2461.2000000000007
1344,2011,BARRA DO CORDA ,MA,1473.2000000000003
1345,2011,BELEM ,PA,3592.199999999998
1346,2011,BELTERRA ,PA,2221.6999999999994
1347,2011,BENJAMIN CONSTANT ,AM,2635.6000000000035
1348,2011,BOA VISTA ,RR,2238.7999999999997
1349,2011,BREVES ,PA,1798.400000000001
1350,2011,CACERES ,MT,1230.1999999999996
1351,2011,CAMETA ,PA,2810.2999999999984
1352,2011,CANARANA ,MT,1817.9999999999995
1353,2011,CARACARAI ,RR,2375.900000000001
1354,2011,CAROLINA ,MA,2282.2000000000003
1355,2011,CAXIAS ,MA,1414.7999999999997
1356,2011,CHAPADINHA ,MA,2030.9999999999995
1357,2011,COARI ,AM,2099.9
1358,2011,CODAJAS ,AM,2983.9999999999973
1359,2011,COLINAS ,MA,1532.3999999999999
1360,2011,CONCEICAO DO ARAGUAIA ,PA,1797.3999999999999
1361,2011,CRUZEIRO DO SUL ,AC,1781.6
1362,2011,CUIABA ,MT,1673.0000000000007
1363,2011,DIAMANTINO ,MT,1908.9999999999998
1364,2011,EIRUNEPE ,AM,2903.9999999999986
1365,2011,FONTE BOA ,AM,2673.800000000002
1366,2011,GLEBA CELESTE ,MT,2155.2999999999997
1367,2011,IAUARETE ,AM,3210.099999999999
1368,2011,IMPERATRIZ ,MA,1756.699999999999
1369,2011,ITACOATIARA ,AM,3432.8999999999996
1370,2011,ITAITUBA ,PA,2718.899999999999
1371,2011,LABREA ,AM,2048.3000000000006
1372,2011,MACAPA ,AP,2557.699999999999
1373,2011,MANAUS ,AM,2780.0000000000005
1374,2011,MANICORE ,AM,2938.6
1375,2011,MARABA ,PA,2172.2999999999997
1376,2011,MATUPA ,MT,2057.199999999999
1377,2011,MONTE ALEGRE ,PA,2384.1
1378,2011,NOVA XAV  XAVANTINA  ,MT,1531.3
1379,2011,OBIDOS ,PA,2340.2000000000016
1380,2011,PADRE RICARDO REMETTER ,MT,1433.0
1381,2011,PALMAS ,TO,2005.7000000000005
1382,2011,PARINTINS ,AM,2766.500000000001
1383,2011,PEDRO AFONSO ,TO,2134.300000000001
1384,2011,PEIXE ,TO,1320.9999999999998
1385,2011,PORTO DE MOZ ,PA,2332.0000000000023
1386,2011,PORTO NACIONAL ,TO,1788.599999999999
1387,2011,POXOREO ,MT,1428.4
1388,2011,RIO BRANCO ,AC,1619.4000000000003
1389,2011,RONDONOPOLIS ,MT,1147.1000000000006
1390,2011,S G DA CACHOEIRA UAUPES  ,AM,3036.8999999999987
1391,2011,SAO FELIX DO XINGU ,PA,1743.9999999999998
1392,2011,SAO JOSE DO RIO CLARO ,MT,1801.0999999999997
1393,2011,SAO LUIS ,MA,2713.2999999999984
1394,2011,SOURE ,PA,3296.3
1395,2011,TAGUATINGA ,TO,1983.8000000000002
1396,2011,TARAUACA ,AC,2253.8000000000006
1397,2011,TEFE ,AM,2294.899999999999
1398,2011,TRACUATEUA ,PA,2621.8999999999987
1399,2011,TUCURUI ,PA,2459.999999999999
1400,2011,TURIACU ,MA,2737.9000000000015
1401,2011,ZE DOCA ,MA,1981.2000000000005
1402,2012,ALTAMIRA ,PA,1913.9000000000005
1403,2012,ALTO PARNAIBA ,MA,1118.8999999999996
1404,2012,ARAGUAINA ,TO,1735.8999999999994
1405,2012,BACABAL ,MA,1255.1999999999991
1406,2012,BALSAS ,MA,953.1000000000001
1407,2012,BARCELOS ,AM,3387.699999999999
1408,2012,BARRA DO CORDA ,MA,845.9999999999997
1409,2012,BELEM ,PA,3563.000000000001
1410,2012,BELTERRA ,PA,1539.1999999999998
1411,2012,BENJAMIN CONSTANT ,AM,2412.1
1412,2012,BOA VISTA ,RR,1559.9000000000012
1413,2012,BREVES ,PA,2110.4000000000005
1414,2012,CACERES ,MT,981.0999999999998
1415,2012,CAMETA ,PA,2180.000000000001
1416,2012,CANARANA ,MT,1656.1999999999994
1417,2012,CARACARAI ,RR,2278.8000000000006
1418,2012,CAROLINA ,MA,1685.3999999999994
1419,2012,CAXIAS ,MA,942.8000000000001
1420,2012,CHAPADINHA ,MA,1177.3999999999999
1421,2012,COARI ,AM,2888.6999999999985
1422,2012,CODAJAS ,AM,3286.899999999998
1423,2012,COLINAS ,MA,1016.1999999999999
1424,2012,CONCEICAO DO ARAGUAIA ,PA,1558.6999999999998
1425,2012,CRUZEIRO DO SUL ,AC,1837.8000000000006
1426,2012,CUIABA ,MT,1620.0999999999995
1427,2012,DIAMANTINO ,MT,1647.9000000000003
1428,2012,EIRUNEPE ,AM,2760.800000000001
1429,2012,FONTE BOA ,AM,2945.8999999999987
1430,2012,GLEBA CELESTE ,MT,1609.5999999999997
1431,2012,IAUARETE ,AM,3851.9000000000005
1432,2012,IMPERATRIZ ,MA,1375.6999999999998
1433,2012,ITACOATIARA ,AM,2825.299999999999
1434,2012,ITAITUBA ,PA,2272.6999999999994
1435,2012,LABREA ,AM,1832.9000000000012
1436,2012,MACAPA ,AP,2153.3
1437,2012,MANAUS ,AM,2312.0000000000014
1438,2012,MANICORE ,AM,2871.7000000000007
1439,2012,MARABA ,PA,1398.7000000000003
1440,2012,MATUPA ,MT,2282.3999999999996
1441,2012,MONTE ALEGRE ,PA,1965.900000000001
1442,2012,NOVA XAV  XAVANTINA  ,MT,1541.9000000000005
1443,2012,OBIDOS ,PA,1656.0000000000002
1444,2012,PADRE RICARDO REMETTER ,MT,1199.8000000000002
1445,2012,PALMAS ,TO,1497.8999999999994
1446,2012,PARINTINS ,AM,2549.8
1447,2012,PEDRO AFONSO ,TO,1715.499999999999
1448,2012,PEIXE ,TO,976.7000000000002
1449,2012,PORTO DE MOZ ,PA,2537.5
1450,2012,PORTO NACIONAL ,TO,1504.4000000000003
1451,2012,POXOREO ,MT,2009.0999999999992
1452,2012,RIO BRANCO ,AC,2689.3999999999996
1453,2012,RONDONOPOLIS ,MT,1514.3000000000002
1454,2012,S G DA CACHOEIRA UAUPES  ,AM,3188.3000000000006
1455,2012,SAO FELIX DO XINGU ,PA,1899.9000000000017
1456,2012,SAO JOSE DO RIO CLARO ,MT,1317.4999999999995
1457,2012,SAO LUIS ,MA,1133.1999999999994
1458,2012,SOURE ,PA,2500.300000000001
1459,2012,TAGUATINGA ,TO,1335.8000000000002
1460,2012,TARAUACA ,AC,2467.3999999999987
1461,2012,TEFE ,AM,3124.6000000000004
1462,2012,TRACUATEUA ,PA,1552.5999999999995
1463,2012,TUCURUI ,PA,2187.599999999999
1464,2012,TURIACU ,MA,1446.1999999999996
1465,2012,ZE DOCA ,MA,1268.2999999999997
1466,2013,ALTAMIRA ,PA,2494.700000000002
1467,2013,ALTO PARNAIBA ,MA,1309.4
1468,2013,ARAGUAINA ,TO,2064.600000000001
1469,2013,BACABAL ,MA,1594.8000000000002
1470,2013,BALSAS ,MA,1672.6999999999998
1471,2013,BARCELOS ,AM,2448.7000000000007
1472,2013,BARRA DO CORDA ,MA,1018.6000000000003
1473,2013,BELEM ,PA,3775.5999999999985
1474,2013,BELTERRA ,PA,2427.5999999999985
1475,2013,BENJAMIN CONSTANT ,AM,2253.8000000000006
1476,2013,BOA VISTA ,RR,1850.7000000000003
1477,2013,BREVES ,PA,2063.5000000000005
1478,2013,CACERES ,MT,1090.5999999999988
1479,2013,CAMETA ,PA,2634.200000000001
1480,2013,CANARANA ,MT,2266.3
1481,2013,CARACARAI ,RR,2140.6000000000017
1482,2013,CAROLINA ,MA,1982.5
1483,2013,CAXIAS ,MA,1182.3000000000004
1484,2013,CHAPADINHA ,MA,1315.3999999999999
1485,2013,COARI ,AM,2424.2999999999984
1486,2013,CODAJAS ,AM,3650.099999999998
1487,2013,COLINAS ,MA,1214.3999999999999
1488,2013,CONCEICAO DO ARAGUAIA ,PA,2124.5000000000005
1489,2013,CRUZEIRO DO SUL ,AC,2580.1999999999994
1490,2013,CUIABA ,MT,1524.7999999999997
1491,2013,DIAMANTINO ,MT,2002.4999999999993
1492,2013,EIRUNEPE ,AM,2524.7
1493,2013,FONTE BOA ,AM,2967.699999999999
1494,2013,GLEBA CELESTE ,MT,2272.4000000000005
1495,2013,IAUARETE ,AM,3833.000000000001
1496,2013,IMPERATRIZ ,MA,1333.1
1497,2013,ITACOATIARA ,AM,2713.999999999999
1498,2013,ITAITUBA ,PA,2275.7999999999993
1499,2013,LABREA ,AM,2262.700000000001
1500,2013,MACAPA ,AP,2852.6000000000004
1501,2013,MANAUS ,AM,2722.9999999999986
1502,2013,MANICORE ,AM,2873.0
1503,2013,MARABA ,PA,1641.8000000000004
1504,2013,MATUPA ,MT,2513.3999999999996
1505,2013,MONTE ALEGRE ,PA,1472.1999999999998
1506,2013,NOVA XAV  XAVANTINA  ,MT,1959.900000000001
1507,2013,OBIDOS ,PA,2177.799999999999
1508,2013,PADRE RICARDO REMETTER ,MT,1550.8000000000002
1509,2013,PALMAS ,TO,1849.2999999999995
1510,2013,PARINTINS ,AM,3226.199999999999
1511,2013,PEDRO AFONSO ,TO,1781.300000000001
1512,2013,PEIXE ,TO,1657.8000000000004
1513,2013,PORTO DE MOZ ,PA,2368.699999999998
1514,2013,PORTO NACIONAL ,TO,1966.0999999999995
1515,2013,POXOREO ,MT,2044.3999999999996
1516,2013,RIO BRANCO ,AC,2046.3000000000002
1517,2013,RONDONOPOLIS ,MT,1284.8000000000004
1518,2013,S G DA CACHOEIRA UAUPES  ,AM,3375.099999999997
1519,2013,SAO FELIX DO XINGU ,PA,1810.0
1520,2013,SAO JOSE DO RIO CLARO ,MT,1947.8999999999996
1521,2013,SAO LUIS ,MA,1594.2
1522,2013,SOURE ,PA,2490.299999999999
1523,2013,TAGUATINGA ,TO,1714.0000000000002
1524,2013,TARAUACA ,AC,2525.6999999999994
1525,2013,TEFE ,AM,2950.2999999999997
1526,2013,TRACUATEUA ,PA,1612.1
1527,2013,TUCURUI ,PA,2322.0999999999985
1528,2013,TURIACU ,MA,1626.4999999999995
1529,2013,ZE DOCA ,MA,1540.6999999999994
1530,2014,ALTAMIRA ,PA,2001.7000000000005
1531,2014,ALTO PARNAIBA ,MA,1024.6999999999996
1532,2014,ARAGUAINA ,TO,2012.9
1533,2014,BACABAL ,MA,1922.5000000000005
1534,2014,BALSAS ,MA,914.4000000000002
1535,2014,BARCELOS ,AM,1531.0
1536,2014,BARRA DO CORDA ,MA,1066.6000000000008
1537,2014,BELEM ,PA,3601.199999999998
1538,2014,BELTERRA ,PA,2001.8
1539,2014,BENJAMIN CONSTANT ,AM,2542.3999999999996
1540,2014,BOA VISTA ,RR,1268.3
1541,2014,BREVES ,PA,2374.700000000001
1542,2014,CACERES ,MT,840.8999999999994
1543,2014,CAMETA ,PA,2711.800000000001
1544,2014,CANARANA ,MT,1956.0000000000005
1545,2014,CARACARAI ,RR,1333.700000000001
1546,2014,CAROLINA ,MA,1783.7999999999997
1547,2014,CAXIAS ,MA,1450.3000000000004
1548,2014,CHAPADINHA ,MA,1608.6000000000004
1549,2014,COARI ,AM,1979.5000000000002
1550,2014,CODAJAS ,AM,3378.2
1551,2014,COLINAS ,MA,999.6
1552,2014,CONCEICAO DO ARAGUAIA ,PA,2066.7
1553,2014,CRUZEIRO DO SUL ,AC,2630.4000000000005
1554,2014,CUIABA ,MT,1657.3000000000004
1555,2014,DIAMANTINO ,MT,2114.7
1556,2014,EIRUNEPE ,AM,2347.600000000001
1557,2014,FONTE BOA ,AM,3189.799999999999
1558,2014,GLEBA CELESTE ,MT,898.1999999999999
1559,2014,IAUARETE ,AM,3654.8999999999996
1560,2014,IMPERATRIZ ,MA,1203.1000000000006
1561,2014,ITACOATIARA ,AM,2995.9000000000024
1562,2014,ITAITUBA ,PA,2247.600000000001
1563,2014,LABREA ,AM,2118.500000000001
1564,2014,MACAPA ,AP,2528.6999999999985
1565,2014,MANAUS ,AM,2577.6999999999994
1566,2014,MANICORE ,AM,2723.200000000002
1567,2014,MARABA ,PA,2107.3999999999996
1568,2014,MATUPA ,MT,1867.099999999999
1569,2014,MONTE ALEGRE ,PA,1564.6000000000004
1570,2014,NOVA XAV  XAVANTINA  ,MT,1506.6000000000004
1571,2014,OBIDOS ,PA,1811.6999999999996
1572,2014,PADRE RICARDO REMETTER ,MT,1355.5000000000002
1573,2014,PALMAS ,TO,1843.9000000000005
1574,2014,PARINTINS ,AM,2338.599999999998
1575,2014,PEDRO AFONSO ,TO,1816.1000000000001
1576,2014,PEIXE ,TO,1466.7999999999997
1577,2014,PORTO DE MOZ ,PA,2240.7999999999997
1578,2014,PORTO NACIONAL ,TO,1530.1999999999994
1579,2014,POXOREO ,MT,1998.1000000000001
1580,2014,RIO BRANCO ,AC,2400.0999999999995
1581,2014,RONDONOPOLIS ,MT,1149.4999999999998
1582,2014,S G DA CACHOEIRA UAUPES  ,AM,3056.7999999999993
1583,2014,SAO FELIX DO XINGU ,PA,2065.200000000001
1584,2014,SAO JOSE DO RIO CLARO ,MT,1918.2999999999997
1585,2014,SAO LUIS ,MA,1857.5
1586,2014,SOURE ,PA,2860.8
1587,2014,TAGUATINGA ,TO,1633.8000000000006
1588,2014,TARAUACA ,AC,2559.4000000000005
1589,2014,TEFE ,AM,2836.499999999999
1590,2014,TRACUATEUA ,PA,2173.8999999999983
1591,2014,TUCURUI ,PA,2646.999999999998
1592,2014,TURIACU ,MA,2057.099999999999
1593,2014,ZE DOCA ,MA,1823.1000000000006
1594,2015,ALTAMIRA ,PA,1618.3999999999985
1595,2015,ALTO PARNAIBA ,MA,1050.6
1596,2015,ARAGUAINA ,TO,1152.9
1597,2015,BACABAL ,MA,1594.6000000000004
1598,2015,BALSAS ,MA,720.2
1599,2015,BARCELOS ,AM,1379.3999999999999
1600,2015,BARRA DO CORDA ,MA,655.8
1601,2015,BELEM ,PA,3445.2000000000007
1602,2015,BELTERRA ,PA,1413.8000000000002
1603,2015,BENJAMIN CONSTANT ,AM,366.2
1604,2015,BOA VISTA ,RR,1312.7000000000003
1605,2015,BREVES ,PA,2067.2999999999997
1606,2015,CAMETA ,PA,2111.3000000000006
1607,2015,CANARANA ,MT,1625.0000000000002
1608,2015,CARACARAI ,RR,1276.6000000000004
1609,2015,CAROLINA ,MA,1242.999999999999
1610,2015,CAXIAS ,MA,950.1000000000001
1611,2015,CHAPADINHA ,MA,1057.4000000000003
1612,2015,COARI ,AM,1829.8000000000013
1613,2015,CODAJAS ,AM,2688.2000000000007
1614,2015,COLINAS ,MA,495.99999999999994
